,article_id,author,category,number_of_comments,timestamp,title,article_link
350,474950,هسبريس من الرباط,medias,3,2020-06-16 09:49:00,رسامو الكاريكاتير يطلقون حملة ضد الأخبار الكاذبة‎,https://www.hespress.com/medias/474950.html
351,475204,هسبريس من الرباط,medias,42,2020-06-17 22:00:00,"رصيف الصحافة: مخاوف موجة ثانية من ""كوفيد - 19"" تجتاح العالم",https://www.hespress.com/medias/475204.html
352,475093,هسبريس من الرباط,medias,28,2020-06-16 22:00:00,رصيف الصحافة: عودة آلاف المغاربة العالقين بالخارج إلى المملكة,https://www.hespress.com/medias/475093.html
353,475210,هسبريس - وائل بورشاشن,medias,53,2020-06-17 23:05:00,"زوجة بوعشرين: توفيق محروم من الكتب و""التسبيح"" في السجن",https://www.hespress.com/medias/475210.html
354,475312,هسبريس من الرباط,medias,13,2020-06-18 22:00:00,رصيف الصحافة: تنقيلات وتعيينات جديدة في صفوف الدرك الملكي,https://www.hespress.com/medias/475312.html
355,475435,هسبريس من الرباط,medias,30,2020-06-19 22:01:00,رصيف الصحافة: أخصائيون مغاربة ينتقدون منظمة الصحة العالمية,https://www.hespress.com/medias/475435.html
356,475572,هسبريس - و.م.ع,medias,6,2020-06-22 05:15:00,"إصدار جديد من ""مجلة الدرك الملكي"" يرى النور",https://www.hespress.com/medias/475572.html
357,475646,هسبريس من الرباط,medias,29,2020-06-21 22:00:00,"رصيف الصحافة: شفاءُ سجين مغربيٍ من ""كورونا"" خلال 4 أيام",https://www.hespress.com/medias/475646.html
358,482996,هسبريس - عبد الإله شبل,societe,54,2020-09-03 02:00:00,"محامون يشْكون ""أضرار كورونا"" ويطالبون الهيئات بالدعم المالي",https://www.hespress.com/societe/482996.html
359,475476,هسبريس من الرباط,medias,47,2020-06-20 17:00:00,رصيف الصحافة: الأمير مولاي الحسن يجتاز الباكالوريا في الصخيرات,https://www.hespress.com/medias/475476.html
360,475769,هسبريس من الرباط,medias,27,2020-06-22 21:52:00,"رصيف الصحافة: مخاوف من انتشار فيروس ""كورونا"" دون أعراض",https://www.hespress.com/medias/475769.html
361,482994,هسبريس – محمد لديب,societe,46,2020-09-03 05:45:00,"وزارة التربية تتيح للتلاميذ ولوجا مجانيا إلى دروس ""التعليم عن بعد""",https://www.hespress.com/societe/482994.html
362,482983,هسبريس من الرباط,societe,0,2020-09-03 05:48:00,"استئناف خدمات مراكز استقبال ""الأشخاص المعاقين""",https://www.hespress.com/societe/482983.html
363,483014,ياسين عدنان,societe,54,2020-09-03 06:55:00,شوارع ليلة عاشوراء بالمغرب .. من عنف الوباء إلى وباء العنف,https://www.hespress.com/societe/483014.html
364,483076,هسبريس من الرباط,societe,45,2020-09-03 15:00:00,مؤسسة علمية مغربية تمهّد لإنتاج ملايين الوحدات لاختبارات كورونا,https://www.hespress.com/societe/483076.html
365,483002,هسبريس من الرباط,societe,21,2020-09-03 09:00:00,"هل يؤثر ارتفاع ""معدّل الإماتة"" جراء ""كورونا"" على مصالح المغرب؟",https://www.hespress.com/societe/483002.html
366,483094,هسبريس - عبد الرحيم العسري,societe,76,2020-09-03 17:00:00,"مقترح قانون يُجرم ""الإثراء غير المشروع"" ويُطالب بسجن المفسدين",https://www.hespress.com/societe/483094.html
367,483114,هسبريس من الرباط,societe,17,2020-09-03 20:10:00,"الديساوي يرأس ""فدرالية التعليم الخاص"" في المغرب‎",https://www.hespress.com/societe/483114.html
368,483088,هسبريس من الرباط,societe,79,2020-09-03 17:10:00,"نسبة اختيار ""التعليم الحضوري"" تتجاوز 80 بالمائة",https://www.hespress.com/societe/483088.html
369,482795,هسبريس - عبد الإله شبل,societe,6,2020-09-03 21:40:00,ضبابية الدخول المدرسي تربك بيع المحافظ بالأسواق,https://www.hespress.com/societe/482795.html
370,483101,هسبريس من الرباط,societe,53,2020-09-03 18:00:00,المغرب يسجل 1402 إصابة جديدة مؤكدة بكورونا خلال 24 ساعة,https://www.hespress.com/societe/483101.html
371,483090,هسبريس – محمد لديب,societe,20,2020-09-04 01:06:00,"هل توفر المجالس المنتخبة حواسيب ""الدروس عن بعد"" للتلاميذ؟",https://www.hespress.com/societe/483090.html
372,483119,هسبريس - محمد الراجي,societe,27,2020-09-04 07:00:00,"خبير: استقرار مُنحنى انتشار ""كورونا"" يجنّب منظومة الصحة الانهيار",https://www.hespress.com/societe/483119.html
373,482943,هسبريس - محمد الراجي,societe,41,2020-09-04 02:15:00,غياب الوضوح يفرز منازعات بين الموكلين والمحامين حول الأتعاب,https://www.hespress.com/societe/482943.html
374,483165,هسبريس من الرباط,societe,22,2020-09-04 13:39:00,شخصيات وهيئات مغربية ترفض زيارة مسؤول أمريكي,https://www.hespress.com/societe/483165.html
375,483023,أيوب صدور من تطوان,societe,320,2020-09-04 04:45:00,الإلحاد يتسلل إلى شباب مغاربة .. إحباط جماعي وشعور بالضياع,https://www.hespress.com/societe/483023.html
376,478391,هسبريس من الرباط,politique,6,2020-07-17 18:04:00,دعم وتعزيز التعاون يجمع بين المالكي وبوعياش,https://www.hespress.com/politique/478391.html
377,478385,هسبريس- محمد بلقاسم,politique,0,2020-07-17 17:32:00,"""الاتحاد"" ينتقد غياب رؤية إعداد قانون المالية المُعدّل",https://www.hespress.com/politique/478385.html
378,483157,هسبريس من الرباط,societe,96,2020-09-04 13:00:00,هذه خطة وزارة التربية لإنجاح الدخول المدرسي عبر نظام التفويج,https://www.hespress.com/societe/483157.html
379,483145,هسبريس - أمال كنين,societe,47,2020-09-04 14:00:00,المعاناة تعصف بأحلام رحالة مغربي ستيني جاب البلاد في 5 أشهر,https://www.hespress.com/societe/483145.html
380,483156,هسبريس من الرباط,societe,7,2020-09-04 14:40:00,"وزير العدل يعلن استمرار تجربة ""المحاكمة عن بعد""",https://www.hespress.com/societe/483156.html
381,478402,إبراهيم مغراوي من مراكش,politique,1,2020-07-17 19:43:00,محاربة المخدرات تسقط مبحوثا عنه بمدينة مراكش,https://www.hespress.com/politique/478402.html
382,478412,هسبريس من الرباط,politique,8,2020-07-17 20:17:00,"""المستشارين"" يصادق على مشروع قانون المالية المعدل",https://www.hespress.com/politique/478412.html
383,478585,هسبريس من الرباط,politique,9,2020-07-19 17:15:00,"حزب ""البام"" يرفض مشروع القانون المالي التعديلي‎",https://www.hespress.com/politique/478585.html
384,478589,هسبريس من الرباط,politique,9,2020-07-20 00:25:00,"""باميون"" يحملون وهبي مسؤولية ""إذلال الحزب""‎",https://www.hespress.com/politique/478589.html
385,478547,هسبريس - عبد الرحيم العسري,politique,81,2020-07-20 08:00:00,هل تُعمق تداعيات الجائحة العزوف الانتخابي في انتخابات 2021؟,https://www.hespress.com/politique/478547.html
386,478471,هسبريس - محمد بلقاسم,politique,49,2020-07-19 07:45:00,"تشبث الشبيبات الحزبية باللائحة يجدد مطلب إلغاء ""الريع البرلماني""",https://www.hespress.com/politique/478471.html
387,478641,هسبريس من الرباط,politique,2,2020-07-20 17:15:00,مجلس الحكومة يناقش خطة إقلاع التعمير والإسكان,https://www.hespress.com/politique/478641.html
388,478653,هسبريس - محمد بلقاسم,politique,65,2020-07-20 14:00:00,أحزاب تستعد لإعادة الشيوخ إلى البرلمان من باب لائحة الكفاءات,https://www.hespress.com/politique/478653.html
389,478696,هسبريس - محمد بلقاسم,politique,64,2020-07-20 20:00:00,"العثماني يتبنى شعارات ""20 فبراير"" ويثمن هجرة تلاميذ الخصوصي",https://www.hespress.com/politique/478696.html
390,478794,هسبريس - نورالدين إكجان,politique,11,2020-07-22 03:00:00,"خلافات بين وهبي ومعارضين في ""البام"" تدق أبواب النيابة العامة‬",https://www.hespress.com/politique/478794.html
391,478657,هسبريس - نور الدين إكجان,politique,24,2020-07-21 09:09:00,مصداقية الخطاب تطوّق خرجات رئيس الحكومة,https://www.hespress.com/politique/478657.html
392,478798,هسبريس- محمد بلقاسم,politique,78,2020-07-21 19:10:00,العثماني يحذر المغاربة: التراخي في تدابير الوقاية يعيد الحجر الصحي,https://www.hespress.com/politique/478798.html
393,478839,هسبريس من الرباط,politique,58,2020-07-22 05:00:00,حزب العدالة والتنمية يطلب رفع العتبة الانتخابية إلى 6 في المائة,https://www.hespress.com/politique/478839.html
394,478899,هسبريس من الرباط,politique,4,2020-07-22 17:10:00,مباحثات تجمع العثماني وسفير عمان بالمغرب,https://www.hespress.com/politique/478899.html
395,478803,هسبريس - عبد الرحيم العسري,politique,150,2020-07-22 08:00:00,"المعارضة تقترح محاربة ""العزوف الانتخابي"" بامتيازات للمصوتين",https://www.hespress.com/politique/478803.html
396,478884,هسبريس - عبد الرحيم العسري (صور: منير امحيمدات),politique,107,2020-07-22 15:00:00,المعارضة تصف التصويت الإجباري بالكارثة وترهن التحالف بالصناديق,https://www.hespress.com/politique/478884.html
397,478514,هسبريس من تطوان,art-et-culture,28,2020-07-19 11:10:00,توقف الأعراس يرمي موسيقيين في ردهات القهر,https://www.hespress.com/art-et-culture/478514.html
398,478536,محمد بنعزيز,art-et-culture,14,2020-07-19 20:00:00,السيرة في الأفلام المغربية .. كرامات الصالحين تغيّب الرؤية النقدية,https://www.hespress.com/art-et-culture/478536.html
399,478401,إبراهيم مغراوي من مراكش,art-et-culture,2,2020-07-19 08:50:00,"كتاب يعرض ""كورونا"" على منهج العلوم الإنسانية",https://www.hespress.com/art-et-culture/478401.html
400,478497,هسبريس من الرباط,art-et-culture,13,2020-07-19 05:55:00,"ندوة دولية تقارب ""تعليم العربية للناطقين بغيرها""",https://www.hespress.com/art-et-culture/478497.html
401,478554,عزيز لعويـــسي,art-et-culture,2,2020-07-19 15:28:00,"""أرشيف المغرب"" تعلن نشر فهرس ""القسم التاريخي""",https://www.hespress.com/art-et-culture/478554.html
402,478592,هسبريس من الرباط,art-et-culture,6,2020-07-20 05:00:00,"الشاعرة الكويتية سعاد الصباح ترد على كوكاس: ""لم أنزوِ إلى الظل‎""",https://www.hespress.com/art-et-culture/478592.html
